"Date","Price","Open","High","Low","Vol.","Change %"
"09/25/2019","113.655","113.715","113.825","113.575","2.63K","0.04%"
"09/24/2019","113.615","113.265","113.685","113.155","2.95K","0.11%"
"09/23/2019","113.495","113.665","113.665","113.385","3.10K","-0.01%"
"09/20/2019","113.510","113.930","113.930","113.080","3.01K","-0.53%"
"09/19/2019","114.115","114.165","114.195","113.705","2.93K","0.12%"
"09/18/2019","113.975","114.405","114.405","113.875","2.85K","-0.77%"
"09/17/2019","114.855","114.915","115.165","114.765","2.53K","0.26%"
"09/16/2019","114.555","114.675","114.675","114.255","2.71K","0.96%"
"09/13/2019","113.470","113.550","113.840","113.380","3.03K","-0.30%"
"09/12/2019","113.815","114.295","114.325","113.745","3.01K","-0.73%"
"09/11/2019","114.650","114.950","114.970","114.570","2.75K","-0.07%"
"09/10/2019","114.730","114.730","114.730","114.730","","0.00%"
"09/09/2019","114.730","114.730","114.780","114.400","2.55K","-0.03%"
"09/06/2019","114.760","114.970","115.020","114.550","2.33K","-0.17%"
"09/05/2019","114.950","114.990","115.180","114.870","2.66K","-0.38%"
"09/04/2019","115.390","115.510","115.670","115.130","2.80K","-0.40%"
"09/03/2019","115.850","115.140","115.850","115.140","2.51K","1.40%"
"09/02/2019","114.250","114.250","114.250","114.250","","0.00%"
"08/30/2019","114.250","114.860","114.890","114.210","2.27K","-0.56%"
"08/29/2019","114.890","115.050","115.340","114.720","2.64K","0.04%"
"08/28/2019","114.840","114.440","115.000","114.340","2.33K","0.41%"
"08/27/2019","114.375","114.725","114.985","114.325","2.36K","-0.75%"
"08/26/2019","115.240","115.240","115.610","114.990","2.45K","0.50%"
"08/23/2019","114.665","115.075","115.265","114.525","2.63K","-0.21%"
"08/22/2019","114.905","114.505","115.155","114.505","2.44K","0.35%"
"08/21/2019","114.505","114.325","114.565","114.175","2.52K","-0.20%"
"08/20/2019","114.730","114.430","114.880","114.430","2.40K","0.38%"
"08/19/2019","114.295","113.875","114.365","113.685","2.59K","0.39%"
"08/16/2019","113.850","114.190","114.360","113.670","2.55K","-0.17%"
"08/15/2019","114.040","114.040","114.040","114.040","","0.00%"
"08/14/2019","114.040","113.610","114.160","113.370","2.39K","-0.18%"
"08/13/2019","114.250","113.860","114.250","113.650","2.33K","0.85%"
"08/12/2019","113.290","113.290","113.290","113.290","","0.00%"
"08/09/2019","113.290","112.890","113.310","112.710","2.21K","0.16%"
"08/08/2019","113.110","113.290","113.530","112.890","2.65K","-0.28%"
"08/07/2019","113.425","113.545","113.575","112.985","2.19K","0.11%"
"08/06/2019","113.305","113.285","113.415","112.755","2.50K","0.10%"
"08/05/2019","113.190","112.250","113.190","112.250","2.48K","1.66%"
"08/02/2019","111.345","110.805","111.455","110.725","2.65K","0.77%"
"08/01/2019","110.490","110.680","110.710","110.430","2.18K","0.38%"
"07/31/2019","110.070","110.250","110.310","110.030","2.34K","-0.10%"
"07/30/2019","110.185","110.005","110.215","109.865","2.30K","0.19%"
"07/29/2019","109.975","110.305","110.335","109.955","2.22K","-0.24%"
"07/26/2019","110.245","110.595","110.615","110.215","2.15K","-0.20%"
"07/25/2019","110.470","110.380","110.510","110.290","2.20K","0.09%"
"07/24/2019","110.370","110.550","110.550","110.350","2.27K","0.05%"
"07/23/2019","110.310","110.410","110.470","110.260","2.18K","0.04%"
"07/22/2019","110.270","110.250","110.500","110.230","2.31K","0.16%"
"07/19/2019","110.090","110.010","110.320","109.990","2.22K","-0.22%"
"07/18/2019","110.330","110.030","110.410","109.970","2.41K","0.20%"
"07/17/2019","110.105","109.945","110.225","109.905","2.53K","0.15%"
"07/16/2019","109.945","109.705","110.015","109.645","2.32K","0.26%"
"07/15/2019","109.665","109.665","109.765","109.605","2.54K","-0.21%"
"07/12/2019","109.895","109.525","109.905","109.525","2.49K","0.35%"
"07/11/2019","109.510","109.290","109.580","109.270","2.35K","-0.18%"
"07/10/2019","109.710","109.800","109.880","109.590","2.43K","0.04%"
"07/09/2019","109.670","109.850","110.150","109.670","2.50K","-0.17%"
"07/08/2019","109.860","109.720","110.020","109.660","2.26K","0.35%"
"07/05/2019","109.480","109.690","110.040","109.450","2.52K","-0.11%"
"07/04/2019","109.600","110.120","110.230","109.580","2.17K","-0.60%"
"07/03/2019","110.265","110.165","110.325","110.065","2.46K","-0.02%"
"07/02/2019","110.290","110.370","110.510","110.290","1.81K","-0.03%"
"07/01/2019","110.320","110.250","110.550","110.130","2.48K","-0.10%"
"06/28/2019","110.430","110.430","110.590","110.200","2.46K","-0.07%"
"06/27/2019","110.505","110.825","110.905","110.505","2.40K","-0.13%"
"06/26/2019","110.650","111.050","111.180","110.580","2.48K","-0.27%"
"06/25/2019","110.950","110.920","111.050","110.770","2.43K","-0.02%"
"06/24/2019","110.970","111.370","111.390","110.940","2.46K","-0.29%"
"06/21/2019","111.290","111.610","111.610","111.240","2.67K","0.16%"
"06/20/2019","111.110","111.180","111.470","111.090","2.59K","-0.35%"
"06/19/2019","111.495","111.305","111.655","111.185","2.41K","-0.03%"
"06/18/2019","111.530","111.740","111.790","111.410","2.30K","-0.29%"
"06/17/2019","111.850","111.690","111.910","111.610","2.40K","0.14%"
"06/14/2019","111.690","111.230","111.760","111.230","2.56K","0.42%"
"06/13/2019","111.225","110.945","111.305","110.905","2.18K","0.25%"
"06/12/2019","110.950","111.130","111.130","110.860","2.39K","-0.14%"
"06/11/2019","111.110","111.130","111.210","110.960","2.39K","-0.31%"
"06/10/2019","111.450","111.130","111.480","111.030","2.33K","0.26%"
"06/07/2019","111.160","110.710","111.260","110.710","2.58K","0.30%"
"06/06/2019","110.830","111.050","111.120","110.710","2.56K","0.01%"
"06/05/2019","110.815","110.815","110.815","110.815","","0.00%"
"06/04/2019","110.815","110.645","110.925","110.455","2.42K","0.00%"
"06/03/2019","110.815","111.205","111.205","110.705","2.46K","-0.61%"
"05/31/2019","111.490","111.630","111.870","111.480","2.29K","-0.28%"
"05/30/2019","111.800","111.560","111.900","111.540","2.34K","0.06%"
"05/29/2019","111.735","111.605","111.985","111.555","2.39K","0.20%"
"05/28/2019","111.510","111.450","111.590","111.370","2.27K","0.28%"
"05/27/2019","111.200","111.060","111.390","110.960","2.35K","-0.04%"
"05/24/2019","111.250","111.610","111.690","111.190","2.46K","-0.69%"
"05/23/2019","112.025","111.125","112.105","110.995","2.66K","0.50%"
"05/22/2019","111.465","111.475","111.675","111.395","2.66K","-0.07%"
"05/21/2019","111.545","111.585","111.695","111.455","2.50K","-0.04%"
"05/20/2019","111.585","111.195","111.615","110.965","2.66K","-0.69%"
"05/17/2019","112.360","112.430","112.430","112.140","2.65K","0.28%"
"05/16/2019","112.050","112.440","112.520","111.990","2.66K","-0.44%"
"05/15/2019","112.545","112.545","112.625","112.285","2.49K","-0.14%"
"05/14/2019","112.705","112.715","112.825","112.485","1.63K","-0.13%"
"05/13/2019","112.855","112.225","112.855","112.145","2.64K","0.89%"
"05/10/2019","111.865","112.085","112.085","111.615","2.61K","-0.04%"
"05/09/2019","111.910","111.820","112.060","111.720","2.70K","0.33%"
"05/08/2019","111.545","111.285","111.575","111.155","2.58K","0.41%"
"05/07/2019","111.090","111.000","111.140","110.870","2.67K","0.03%"
"05/06/2019","111.055","110.865","111.155","110.865","2.51K","0.28%"
"05/03/2019","110.750","111.030","111.070","110.730","2.61K","-0.21%"
"05/02/2019","110.985","111.385","111.405","110.945","2.69K","-0.29%"
"05/01/2019","111.305","111.305","111.305","111.305","","0.00%"
"04/30/2019","111.305","111.735","111.825","111.245","2.55K","-0.64%"
"04/29/2019","112.025","112.025","112.025","112.025","","0.00%"
"04/26/2019","112.025","112.215","112.345","111.945","2.62K","-0.34%"
"04/25/2019","112.410","112.010","112.440","111.880","2.64K","0.55%"
"04/24/2019","111.800","111.720","111.960","111.610","2.74K","0.36%"
"04/23/2019","111.400","111.400","111.740","111.260","2.68K","-0.07%"
"04/22/2019","111.480","111.660","111.800","111.210","2.60K","0.46%"
"04/19/2019","110.975","110.975","110.975","110.975","","0.00%"
"04/18/2019","110.975","111.145","111.365","110.925","2.29K","-0.35%"
"04/17/2019","111.370","111.370","111.370","111.370","","0.00%"
"04/16/2019","111.370","111.190","111.500","111.160","2.67K","0.26%"
"04/15/2019","111.080","110.520","111.130","110.460","2.31K","0.39%"
"04/12/2019","110.650","110.470","111.000","110.440","2.62K","0.34%"
"04/11/2019","110.280","110.750","110.750","110.140","2.53K","-0.28%"
"04/10/2019","110.585","110.855","110.975","110.535","2.74K","-0.26%"
"04/09/2019","110.870","111.350","111.580","110.810","2.63K","-0.55%"
"04/08/2019","111.480","110.940","111.550","110.940","2.62K","0.65%"
"04/05/2019","110.760","110.520","110.930","110.480","2.67K","0.09%"
"04/04/2019","110.665","109.655","110.745","109.625","2.80K","1.08%"
"04/03/2019","109.480","109.960","110.130","109.420","2.74K","-0.47%"
"04/02/2019","110.000","110.840","111.000","109.950","2.84K","-0.59%"
"04/01/2019","110.650","110.650","110.650","110.650","","0.00%"
"03/29/2019","110.650","110.790","110.910","110.470","2.56K","-0.27%"
"03/28/2019","110.950","110.590","110.980","110.290","2.37K","0.68%"
"03/27/2019","110.200","110.390","110.430","110.040","2.44K","0.01%"
"03/26/2019","110.185","110.225","110.375","110.035","2.33K","-0.10%"
"03/25/2019","110.295","110.505","110.665","110.065","2.80K","-0.03%"
"03/22/2019","110.330","109.830","110.550","109.660","2.37K","0.19%"
"03/21/2019","110.120","110.120","110.120","110.120","","0.00%"
"03/20/2019","110.120","110.490","110.670","109.960","2.75K","-0.21%"
"03/19/2019","110.355","109.685","110.445","109.355","2.73K","0.64%"
"03/18/2019","109.650","110.280","110.310","109.520","2.60K","-0.81%"
"03/15/2019","110.550","110.940","110.940","110.460","2.83K","-0.38%"
"03/14/2019","110.970","111.480","111.610","110.810","2.92K","-0.27%"
"03/13/2019","111.265","111.585","111.635","111.095","2.60K","-0.24%"
"03/12/2019","111.530","111.610","111.610","111.190","2.56K","-0.25%"
"03/11/2019","111.815","112.025","112.055","111.725","2.59K","-0.38%"
"03/08/2019","112.240","112.280","112.350","111.710","2.42K","0.21%"
"03/07/2019","112.000","112.120","112.220","111.930","2.35K","-0.40%"
"03/06/2019","112.455","112.945","113.075","112.405","2.55K","-0.29%"
"03/05/2019","112.785","113.505","113.555","112.725","2.88K","-0.59%"
"03/04/2019","113.455","113.455","113.455","113.455","","0.00%"
"03/01/2019","113.455","113.185","113.585","113.135","2.82K","0.26%"
"02/28/2019","113.160","114.030","114.030","113.150","2.94K","-0.70%"
"02/27/2019","113.960","113.790","114.380","113.510","2.94K","0.22%"
"02/26/2019","113.710","114.010","114.150","113.590","2.93K","0.12%"
"02/25/2019","113.570","113.640","113.750","113.550","2.56K","-0.23%"
"02/22/2019","113.830","114.010","114.010","113.790","2.68K","-0.16%"
"02/21/2019","114.010","113.730","114.030","113.470","2.77K","0.20%"
"02/20/2019","113.785","114.065","114.135","113.715","2.76K","-0.32%"
"02/19/2019","114.150","114.150","114.150","114.150","","0.00%"
"02/18/2019","114.150","114.110","114.440","114.110","2.78K","0.17%"
"02/15/2019","113.960","113.980","114.290","113.910","2.78K","0.08%"
"02/14/2019","113.865","113.395","113.875","113.265","2.51K","0.52%"
"02/13/2019","113.280","112.780","113.380","112.640","2.53K","0.13%"
"02/12/2019","113.130","113.890","113.890","113.110","2.65K","-0.65%"
"02/11/2019","113.870","113.980","114.070","113.750","2.82K","-0.19%"
"02/08/2019","114.090","114.220","114.280","113.650","2.86K","-0.21%"
"02/07/2019","114.330","114.770","114.810","114.070","3.05K","-0.14%"
"02/06/2019","114.490","114.490","114.690","114.390","2.74K","-0.01%"
"02/05/2019","114.505","114.725","114.885","114.495","2.72K","-0.34%"
"02/04/2019","114.890","114.570","114.920","114.520","2.83K","0.79%"
"02/01/2019","113.990","113.770","114.210","113.520","2.84K","0.23%"
"01/31/2019","113.730","113.530","113.900","113.380","2.87K","-0.06%"
"01/30/2019","113.795","114.185","114.185","113.775","2.55K","0.01%"
"01/29/2019","113.785","113.825","113.945","113.645","2.83K","0.01%"
"01/28/2019","113.770","113.610","113.910","113.560","2.47K","-0.11%"
"01/25/2019","113.890","113.610","113.990","113.530","2.82K","0.15%"
"01/24/2019","113.720","114.040","114.090","113.710","2.85K","-0.37%"
"01/23/2019","114.145","113.885","114.185","113.825","2.83K","-0.14%"
"01/22/2019","114.305","113.965","114.335","113.875","2.84K","0.22%"
"01/21/2019","114.050","114.190","114.440","113.830","2.81K","0.14%"
"01/18/2019","113.895","113.705","113.975","113.685","2.73K","0.19%"
"01/17/2019","113.680","113.850","114.250","113.570","2.48K","-0.27%"
"01/16/2019","113.990","113.710","114.020","113.500","1.56K","0.29%"
"01/15/2019","113.665","113.245","113.835","113.225","0.01K","0.15%"
"01/14/2019","113.495","112.775","113.505","112.715","0.42K","0.63%"
"01/11/2019","112.785","112.675","112.945","112.545","2.97K","0.10%"
"01/10/2019","112.670","112.750","113.040","112.530","3.10K","-0.07%"
"01/09/2019","112.745","112.085","113.025","112.085","2.97K","0.37%"
"01/08/2019","112.330","111.690","112.380","111.690","3.07K","0.75%"
"01/07/2019","111.495","111.075","111.895","110.785","3.14K","-0.06%"
"01/04/2019","111.560","111.950","111.980","111.470","2.85K","-0.67%"
"01/03/2019","112.310","112.470","112.840","112.070","3.01K","0.03%"
"01/02/2019","112.280","111.240","112.390","111.240","2.50K","1.04%"
"01/01/2019","111.125","111.395","111.585","111.095","2.34K","-0.46%"
"12/31/2018","111.640","111.690","111.910","111.590","","-0.24%"
"12/28/2018","111.910","112.090","112.200","111.830","","-0.59%"
"12/27/2018","112.570","112.330","112.630","112.300","","0.40%"
"12/26/2018","112.120","111.820","112.270","111.600","","-0.09%"
"12/25/2018","112.225","112.225","112.225","112.225","","0.00%"
"12/24/2018","112.225","112.295","112.465","111.805","","-0.01%"
"12/21/2018","112.240","111.570","112.510","111.570","","0.64%"
"12/20/2018","111.530","113.100","113.100","111.470","","-0.99%"
"12/19/2018","112.650","112.150","112.750","111.760","","-0.05%"
"12/18/2018","112.710","114.140","114.170","112.670","","-1.55%"
"12/17/2018","114.480","114.870","114.990","114.420","","-0.49%"
"12/14/2018","115.040","114.870","115.260","114.710","","0.30%"
"12/13/2018","114.695","114.705","114.755","114.425","","-0.46%"
"12/12/2018","115.225","115.525","115.525","114.995","","0.22%"
"12/11/2018","114.970","115.950","115.950","114.690","","0.72%"
"12/10/2018","114.150","114.170","114.310","113.980","","0.76%"
"12/07/2018","113.290","112.890","113.310","112.720","","-0.14%"
"12/06/2018","113.450","113.290","113.830","113.210","","0.63%"
"12/05/2018","112.745","113.025","113.185","112.615","","-0.04%"
"12/04/2018","112.790","112.790","113.100","112.520","","0.05%"
"12/03/2018","112.730","111.800","112.750","111.800","","1.24%"
"11/30/2018","111.350","111.480","111.860","111.310","","-0.36%"
"11/29/2018","111.750","112.170","112.230","111.650","","-1.11%"
"11/28/2018","113.000","113.420","113.430","112.920","","-0.20%"
"11/27/2018","113.230","113.430","113.650","113.140","","-0.15%"
"11/26/2018","113.400","112.750","113.440","112.490","","0.28%"
"11/23/2018","113.080","113.080","113.080","113.080","","0.00%"
"11/22/2018","113.080","113.820","113.910","113.080","","-1.09%"
"11/21/2018","114.330","114.330","114.330","114.330","","0.00%"
"11/20/2018","114.330","114.330","114.430","114.050","","-0.26%"
"11/19/2018","114.630","115.080","115.330","114.490","","-0.39%"
"11/16/2018","115.080","115.190","115.190","114.750","","-0.08%"
"11/15/2018","115.175","115.305","115.495","114.985","","-0.45%"
"11/14/2018","115.695","115.475","115.845","115.205","","-0.49%"
"11/13/2018","116.270","116.470","116.500","116.030","","-0.31%"
"11/12/2018","116.630","116.360","116.910","116.360","","0.55%"
"11/09/2018","115.990","116.330","116.530","115.940","","-0.69%"
"11/08/2018","116.800","116.800","116.800","116.800","","0.00%"
"11/07/2018","116.800","116.800","116.800","116.800","","0.00%"
"11/06/2018","116.800","116.730","116.920","116.670","","-0.17%"
"11/05/2018","117.000","116.490","117.020","116.410","","0.94%"
"11/02/2018","115.905","116.965","117.135","115.885","","-1.38%"
"11/01/2018","117.530","118.200","118.200","117.530","","-0.68%"
"10/31/2018","118.330","118.280","118.620","118.070","","0.37%"
"10/30/2018","117.890","117.690","117.920","117.640","","0.32%"
"10/29/2018","117.510","117.370","117.640","117.320","","-0.02%"
"10/26/2018","117.535","117.485","117.555","117.235","","0.24%"
"10/25/2018","117.250","117.350","117.400","117.110","","0.17%"
"10/24/2018","117.050","117.050","117.340","116.950","","-0.56%"
"10/23/2018","117.710","117.930","118.130","117.640","","0.01%"
"10/22/2018","117.695","117.285","117.705","117.105","","0.32%"
"10/19/2018","117.320","117.770","117.850","117.280","","-0.37%"
"10/18/2018","117.760","117.760","117.760","117.760","","0.00%"
"10/17/2018","117.760","117.470","117.860","117.390","","0.18%"
"10/16/2018","117.545","118.095","118.325","117.545","","-0.50%"
"10/15/2018","118.135","118.085","118.505","118.055","","0.37%"
"10/12/2018","117.705","118.135","118.165","117.635","","-0.75%"
"10/11/2018","118.600","118.890","119.180","118.430","","-0.11%"
"10/10/2018","118.730","118.650","118.860","118.490","","-0.25%"
"10/09/2018","119.030","118.200","119.040","118.200","","0.44%"
"10/08/2018","118.505","118.305","118.555","118.025","","0.40%"
"10/05/2018","118.030","117.850","118.750","117.480","","0.25%"
"10/04/2018","117.730","117.770","118.110","117.590","","0.32%"
"10/03/2018","117.350","117.190","117.470","116.680","","0.59%"
"10/02/2018","116.665","116.665","116.665","116.665","","0.00%"
"10/01/2018","116.665","116.165","116.695","116.165","","0.59%"
"09/28/2018","115.975","115.985","116.265","115.835","","-0.15%"
"09/27/2018","116.150","115.880","116.430","115.820","","-0.02%"
